Origin,Destination,Year,Value,dist
BLZ,ISL,2013,0.0,7180.888
BLZ,ISL,2014,0.0,7180.888
BLZ,ISL,2015,0.0,7180.888
BLZ,ISL,2016,0.0,7180.888
BLZ,ISL,2017,0.0,7180.888
BLZ,ISL,2018,0.0,7180.888
BLZ,ITA,2000,7.0,9645.203
BLZ,ITA,2002,4.0,9645.203
BLZ,ITA,2003,0.0,9645.203
BLZ,ITA,2004,8.0,9645.203
BLZ,ITA,2005,4.0,9645.203
BLZ,ITA,2006,1.0,9645.203
BLZ,ITA,2007,2.0,9645.203
BLZ,ITA,2008,3.0,9645.203
BLZ,ITA,2009,1.0,9645.203
BLZ,ITA,2010,2.0,9645.203
BLZ,ITA,2011,2.0,9645.203
BLZ,ITA,2012,3.0,9645.203
BLZ,ITA,2013,0.0,9645.203
BLZ,ITA,2014,1.0,9645.203
BLZ,ITA,2015,3.0,9645.203
BLZ,ITA,2016,3.0,9645.203
BLZ,ITA,2017,2.0,9645.203
BLZ,ITA,2018,3.0,9645.203
BLZ,LUX,2000,0.0,8914.693
BLZ,LUX,2001,0.0,8914.693
BLZ,LUX,2002,0.0,8914.693
BLZ,LUX,2003,0.0,8914.693
BLZ,LUX,2004,0.0,8914.693
BLZ,LUX,2005,0.0,8914.693
BLZ,LUX,2006,0.0,8914.693
BLZ,LUX,2007,0.0,8914.693
BLZ,LUX,2008,0.0,8914.693
BLZ,LUX,2009,0.0,8914.693
BLZ,LUX,2010,0.0,8914.693
BLZ,LUX,2011,0.0,8914.693
BLZ,LUX,2012,0.0,8914.693
BLZ,LUX,2013,0.0,8914.693
BLZ,LUX,2014,0.0,8914.693
BLZ,LUX,2015,0.0,8914.693
BLZ,LUX,2016,0.0,8914.693
BLZ,LUX,2017,0.0,8914.693
BLZ,LUX,2018,0.0,8914.693
BLZ,NLD,2000,3.0,8754.366
BLZ,NLD,2001,1.0,8754.366
BLZ,NLD,2002,1.0,8754.366
BLZ,NLD,2003,1.0,8754.366
BLZ,NLD,2004,2.0,8754.366
BLZ,NLD,2005,0.0,8754.366
BLZ,NLD,2006,0.0,8754.366
BLZ,NLD,2007,2.0,8754.366
BLZ,NLD,2008,4.0,8754.366
BLZ,NLD,2009,1.0,8754.366
BLZ,NLD,2011,1.0,8754.366
BLZ,NLD,2012,1.0,8754.366
BLZ,NLD,2013,1.0,8754.366
BLZ,NLD,2014,2.0,8754.366
BLZ,NLD,2015,1.0,8754.366
BLZ,NLD,2016,2.0,8754.366
BLZ,NLD,2017,2.0,8754.366
BLZ,NLD,2018,4.0,8754.366
BLZ,NOR,2000,0.0,8884.304
BLZ,NOR,2001,0.0,8884.304
BLZ,NOR,2002,1.0,8884.304
BLZ,NOR,2003,1.0,8884.304
BLZ,NOR,2004,1.0,8884.304
BLZ,NOR,2005,1.0,8884.304
BLZ,NOR,2006,1.0,8884.304
BLZ,NOR,2007,0.0,8884.304
BLZ,NOR,2008,3.0,8884.304
BLZ,NOR,2009,2.0,8884.304
BLZ,NOR,2010,2.0,8884.304
BLZ,NOR,2011,1.0,8884.304
BLZ,NOR,2012,1.0,8884.304
BLZ,NOR,2013,2.0,8884.304
BLZ,NOR,2014,0.0,8884.304
BLZ,NOR,2015,0.0,8884.304
BLZ,NOR,2016,1.0,8884.304
BLZ,NOR,2017,1.0,8884.304
BLZ,NOR,2018,1.0,8884.304
BLZ,NOR,2019,0.0,8884.304
BLZ,POL,2009,0.0,9787.664
BLZ,POL,2010,1.0,9787.664
BLZ,POL,2011,1.0,9787.664
BLZ,POL,2012,0.0,9787.664
BLZ,POL,2013,0.0,9787.664
BLZ,POL,2014,1.0,9787.664
BLZ,POL,2015,1.0,9787.664
BLZ,POL,2016,1.0,9787.664
BLZ,POL,2017,1.0,9787.664
BLZ,POL,2018,0.0,9787.664
BLZ,SVK,2006,0.0,9728.023
BLZ,SVK,2007,0.0,9728.023
BLZ,SVK,2008,0.0,9728.023
BLZ,SVK,2010,1.0,9728.023
BLZ,ESP,2000,3.0,8377.725
BLZ,ESP,2001,1.0,8377.725
BLZ,ESP,2002,2.0,8377.725
BLZ,ESP,2003,1.0,8377.725
BLZ,ESP,2004,9.0,8377.725
BLZ,ESP,2005,2.0,8377.725
BLZ,ESP,2006,5.0,8377.725
BLZ,ESP,2007,3.0,8377.725
BLZ,ESP,2008,0.0,8377.725
BLZ,ESP,2009,2.0,8377.725
BLZ,ESP,2010,3.0,8377.725
BLZ,ESP,2011,2.0,8377.725
BLZ,ESP,2012,4.0,8377.725
BLZ,ESP,2013,4.0,8377.725
BLZ,ESP,2014,1.0,8377.725
BLZ,ESP,2015,3.0,8377.725
BLZ,ESP,2016,1.0,8377.725
BLZ,ESP,2017,11.0,8377.725
BLZ,ESP,2018,0.0,8377.725
BLZ,SWE,2000,0.0,9294.14
BLZ,SWE,2001,0.0,9294.14
BLZ,SWE,2002,0.0,9294.14
BLZ,SWE,2003,0.0,9294.14
BLZ,SWE,2004,0.0,9294.14
BLZ,SWE,2005,0.0,9294.14
BLZ,SWE,2006,1.0,9294.14
BLZ,SWE,2007,1.0,9294.14
BLZ,SWE,2008,2.0,9294.14
BLZ,SWE,2009,3.0,9294.14
BLZ,SWE,2010,1.0,9294.14
BLZ,SWE,2011,1.0,9294.14
BLZ,SWE,2012,1.0,9294.14
BLZ,SWE,2013,3.0,9294.14
BLZ,SWE,2014,3.0,9294.14
BLZ,SWE,2015,2.0,9294.14
BLZ,SWE,2016,1.0,9294.14
BLZ,SWE,2017,1.0,9294.14
BLZ,SWE,2018,0.0,9294.14
BLZ,CHE,2010,2.0,9085.797
BLZ,CHE,2011,1.0,9085.797
BLZ,CHE,2012,2.0,9085.797
BLZ,CHE,2013,0.0,9085.797
BLZ,CHE,2014,1.0,9085.797
BLZ,CHE,2015,0.0,9085.797
BLZ,CHE,2016,7.0,9085.797
BLZ,CHE,2017,0.0,9085.797
BLZ,CHE,2018,2.0,9085.797
BLZ,TUR,2010,1.0,10920.21
BLZ,EST,2004,0.0,9630.034
BLZ,EST,2005,0.0,9630.034
BLZ,EST,2006,0.0,9630.034
BLZ,EST,2007,0.0,9630.034
BLZ,EST,2008,0.0,9630.034
BLZ,EST,2009,0.0,9630.034
BLZ,EST,2010,0.0,9630.034
BLZ,EST,2011,0.0,9630.034
BLZ,EST,2012,0.0,9630.034
BLZ,EST,2013,0.0,9630.034
BLZ,EST,2014,0.0,9630.034
BLZ,EST,2015,0.0,9630.034
BLZ,EST,2016,0.0,9630.034
BLZ,EST,2017,0.0,9630.034
BLZ,EST,2018,0.0,9630.034
BLZ,SVN,2007,0.0,9629.656
BLZ,SVN,2008,0.0,9629.656
BLZ,SVN,2009,1.0,9629.656
BLZ,SVN,2010,0.0,9629.656
BLZ,SVN,2011,1.0,9629.656
BLZ,SVN,2012,0.0,9629.656
BLZ,SVN,2013,0.0,9629.656
BLZ,SVN,2014,2.0,9629.656
BLZ,SVN,2015,0.0,9629.656
BLZ,SVN,2016,0.0,9629.656
BLZ,SVN,2017,0.0,9629.656
BLZ,SVN,2018,0.0,9629.656
BEN,AUT,2000,5.0,4835.427
BEN,AUT,2001,2.0,4835.427
BEN,AUT,2002,8.0,4835.427
BEN,AUT,2003,4.0,4835.427
BEN,AUT,2004,17.0,4835.427
BEN,AUT,2005,4.0,4835.427
BEN,AUT,2006,5.0,4835.427
BEN,AUT,2007,2.0,4835.427
BEN,AUT,2008,7.0,4835.427
BEN,AUT,2009,6.0,4835.427
BEN,AUT,2010,6.0,4835.427
BEN,AUT,2011,8.0,4835.427
BEN,AUT,2012,11.0,4835.427
BEN,AUT,2013,13.0,4835.427
BEN,AUT,2014,29.0,4835.427
BEN,AUT,2015,32.0,4835.427
BEN,AUT,2016,23.0,4835.427
BEN,AUT,2017,27.0,4835.427
BEN,AUT,2018,4.0,4835.427
BEN,BEL,2008,96.0,4948.318
BEN,BEL,2009,110.0,4948.318
BEN,BEL,2010,140.0,4948.318
BEN,BEL,2011,145.0,4948.318
BEN,BEL,2012,211.0,4948.318
BEN,BEL,2013,174.0,4948.318
BEN,BEL,2014,106.0,4948.318
BEN,BEL,2015,111.0,4948.318
BEN,BEL,2016,126.0,4948.318
BEN,BEL,2017,138.0,4948.318
BEN,BEL,2018,132.0,4948.318
BEN,CZE,2003,2.0,4989.285
BEN,CZE,2004,2.0,4989.285
BEN,CZE,2005,4.0,4989.285
BEN,CZE,2006,3.0,4989.285
BEN,CZE,2007,4.0,4989.285
BEN,CZE,2008,4.0,4989.285
BEN,CZE,2009,7.0,4989.285
BEN,CZE,2010,2.0,4989.285
BEN,CZE,2012,1.0,4989.285
BEN,CZE,2013,1.0,4989.285
BEN,CZE,2014,6.0,4989.285
BEN,CZE,2015,2.0,4989.285
BEN,DNK,2000,1.0,5555.601
BEN,DNK,2001,2.0,5555.601
BEN,DNK,2002,3.0,5555.601
BEN,DNK,2003,3.0,5555.601
BEN,DNK,2004,1.0,5555.601
BEN,DNK,2005,0.0,5555.601
BEN,DNK,2006,4.0,5555.601
BEN,DNK,2007,3.0,5555.601
BEN,DNK,2008,9.0,5555.601
BEN,DNK,2009,2.0,5555.601
BEN,DNK,2010,2.0,5555.601
BEN,DNK,2011,1.0,5555.601
BEN,DNK,2012,0.0,5555.601
BEN,DNK,2013,2.0,5555.601
BEN,DNK,2014,6.0,5555.601
BEN,DNK,2015,9.0,5555.601
BEN,DNK,2016,2.0,5555.601
BEN,DNK,2017,2.0,5555.601
BEN,DNK,2018,4.0,5555.601
BEN,FIN,2000,0.0,6273.152
BEN,FIN,2001,1.0,6273.152
BEN,FIN,2002,0.0,6273.152
BEN,FIN,2003,0.0,6273.152
BEN,FIN,2004,0.0,6273.152
BEN,FIN,2005,0.0,6273.152
BEN,FIN,2006,2.0,6273.152
BEN,FIN,2007,0.0,6273.152
BEN,FIN,2008,1.0,6273.152
BEN,FIN,2009,1.0,6273.152
BEN,FIN,2010,2.0,6273.152
BEN,FIN,2011,5.0,6273.152
BEN,FIN,2012,3.0,6273.152
BEN,FIN,2013,2.0,6273.152
BEN,FIN,2014,2.0,6273.152
BEN,FIN,2015,0.0,6273.152
BEN,FIN,2016,1.0,6273.152
BEN,FIN,2017,0.0,6273.152
BEN,FIN,2018,0.0,6273.152
BEN,FRA,2000,325.0,4726.537
BEN,FRA,2001,383.0,4726.537
BEN,FRA,2002,440.0,4726.537
BEN,FRA,2003,521.0,4726.537
BEN,FRA,2004,594.0,4726.537
BEN,FRA,2005,547.0,4726.537
BEN,FRA,2006,791.0,4726.537
BEN,FRA,2007,776.0,4726.537
BEN,FRA,2008,664.0,4726.537
BEN,FRA,2009,709.0,4726.537
BEN,FRA,2010,649.0,4726.537
BEN,FRA,2011,712.0,4726.537
BEN,FRA,2012,714.0,4726.537
BEN,FRA,2013,727.0,4726.537
BEN,FRA,2014,622.0,4726.537
BEN,FRA,2015,591.0,4726.537
BEN,FRA,2016,571.0,4726.537
BEN,FRA,2017,574.0,4726.537
BEN,FRA,2018,707.0,4726.537
BEN,DEU,2000,0.0,5032.831
BEN,DEU,2001,0.0,5032.831
BEN,DEU,2002,280.0,5032.831
BEN,DEU,2003,201.0,5032.831
BEN,DEU,2004,209.0,5032.831
BEN,DEU,2005,165.0,5032.831
BEN,DEU,2006,141.0,5032.831
BEN,DEU,2007,133.0,5032.831
BEN,DEU,2008,192.0,5032.831
BEN,DEU,2009,196.0,5032.831
BEN,DEU,2010,233.0,5032.831
BEN,DEU,2011,216.0,5032.831
BEN,DEU,2012,301.0,5032.831
BEN,DEU,2013,323.0,5032.831
BEN,DEU,2014,405.0,5032.831
BEN,DEU,2015,569.0,5032.831
BEN,DEU,2016,380.0,5032.831
BEN,DEU,2017,400.0,5032.831
BEN,DEU,2018,393.0,5032.831
BEN,HUN,2001,0.0,4837.516
BEN,HUN,2002,0.0,4837.516
BEN,HUN,2003,0.0,4837.516
BEN,HUN,2004,0.0,4837.516
BEN,HUN,2005,0.0,4837.516
BEN,HUN,2006,0.0,4837.516
BEN,HUN,2007,0.0,4837.516
BEN,HUN,2008,0.0,4837.516
BEN,HUN,2009,0.0,4837.516
BEN,HUN,2010,0.0,4837.516
BEN,HUN,2011,0.0,4837.516
BEN,HUN,2012,1.0,4837.516
BEN,HUN,2013,1.0,4837.516
BEN,HUN,2014,0.0,4837.516
BEN,HUN,2015,1.0,4837.516
BEN,HUN,2016,4.0,4837.516
BEN,HUN,2017,4.0,4837.516
BEN,HUN,2018,7.0,4837.516
BEN,ISL,2004,0.0,6717.261
BEN,ISL,2005,0.0,6717.261
BEN,ISL,2006,0.0,6717.261
BEN,ISL,2007,0.0,6717.261
BEN,ISL,2008,0.0,6717.261
BEN,ISL,2009,0.0,6717.261
BEN,ISL,2010,0.0,6717.261
BEN,ISL,2011,0.0,6717.261
BEN,ISL,2012,0.0,6717.261
BEN,ISL,2013,0.0,6717.261
BEN,ISL,2014,0.0,6717.261
BEN,ISL,2015,1.0,6717.261
BEN,ISL,2016,0.0,6717.261
BEN,ISL,2017,0.0,6717.261
BEN,ISL,2018,0.0,6717.261
BEN,ITA,2000,117.0,4070.718
BEN,ITA,2002,92.0,4070.718
BEN,ITA,2003,274.0,4070.718
BEN,ITA,2004,336.0,4070.718
BEN,ITA,2005,190.0,4070.718
BEN,ITA,2006,158.0,4070.718
BEN,ITA,2007,129.0,4070.718
BEN,ITA,2008,143.0,4070.718
BEN,ITA,2009,178.0,4070.718
BEN,ITA,2010,231.0,4070.718
BEN,ITA,2011,153.0,4070.718
BEN,ITA,2012,181.0,4070.718
BEN,ITA,2013,149.0,4070.718
BEN,ITA,2014,122.0,4070.718
BEN,ITA,2015,171.0,4070.718
BEN,ITA,2016,310.0,4070.718
BEN,ITA,2017,302.0,4070.718
BEN,ITA,2018,215.0,4070.718
BEN,LUX,2000,1.0,4820.17
BEN,LUX,2001,1.0,4820.17
BEN,LUX,2002,3.0,4820.17
BEN,LUX,2003,14.0,4820.17
BEN,LUX,2004,7.0,4820.17
BEN,LUX,2005,3.0,4820.17
BEN,LUX,2006,0.0,4820.17
BEN,LUX,2007,2.0,4820.17
BEN,LUX,2008,4.0,4820.17
BEN,LUX,2009,7.0,4820.17
BEN,LUX,2010,3.0,4820.17
BEN,LUX,2011,5.0,4820.17
BEN,LUX,2012,7.0,4820.17
BEN,LUX,2013,13.0,4820.17
BEN,LUX,2014,6.0,4820.17
BEN,LUX,2015,5.0,4820.17
BEN,LUX,2016,8.0,4820.17
BEN,LUX,2017,15.0,4820.17
BEN,LUX,2018,17.0,4820.17
BEN,NLD,2000,10.0,5118.854
BEN,NLD,2001,20.0,5118.854
BEN,NLD,2002,20.0,5118.854
BEN,NLD,2003,13.0,5118.854
BEN,NLD,2004,17.0,5118.854
BEN,NLD,2005,16.0,5118.854
BEN,NLD,2006,11.0,5118.854
BEN,NLD,2007,17.0,5118.854
BEN,NLD,2008,15.0,5118.854
BEN,NLD,2009,13.0,5118.854
BEN,NLD,2010,17.0,5118.854
BEN,NLD,2011,20.0,5118.854
BEN,NLD,2012,16.0,5118.854
BEN,NLD,2013,18.0,5118.854
BEN,NLD,2014,14.0,5118.854
BEN,NLD,2015,17.0,5118.854
BEN,NLD,2016,10.0,5118.854
BEN,NLD,2017,15.0,5118.854
BEN,NLD,2018,11.0,5118.854
BEN,NOR,2000,0.0,5996.984
BEN,NOR,2001,0.0,5996.984
BEN,NOR,2002,0.0,5996.984
BEN,NOR,2003,1.0,5996.984
BEN,NOR,2004,0.0,5996.984
BEN,NOR,2005,5.0,5996.984
BEN,NOR,2006,0.0,5996.984
BEN,NOR,2007,3.0,5996.984
BEN,NOR,2008,0.0,5996.984
BEN,NOR,2009,0.0,5996.984
BEN,NOR,2010,1.0,5996.984
BEN,NOR,2011,5.0,5996.984
BEN,NOR,2012,2.0,5996.984
BEN,NOR,2013,3.0,5996.984
BEN,NOR,2014,0.0,5996.984
BEN,NOR,2015,0.0,5996.984
BEN,NOR,2016,1.0,5996.984
BEN,NOR,2017,1.0,5996.984
BEN,NOR,2018,0.0,5996.984
BEN,NOR,2019,2.0,5996.984
BEN,POL,2009,6.0,5376.382
BEN,POL,2010,0.0,5376.382
BEN,POL,2011,4.0,5376.382
BEN,POL,2012,5.0,5376.382
BEN,POL,2013,1.0,5376.382
BEN,POL,2014,4.0,5376.382
BEN,POL,2015,2.0,5376.382
BEN,POL,2016,3.0,5376.382
BEN,POL,2017,3.0,5376.382
BEN,POL,2018,2.0,5376.382
BEN,SVK,2003,3.0,4851.313
BEN,SVK,2004,0.0,4851.313
BEN,SVK,2005,0.0,4851.313
BEN,SVK,2006,6.0,4851.313
BEN,SVK,2007,1.0,4851.313
BEN,SVK,2008,1.0,4851.313
BEN,SVK,2009,1.0,4851.313
BEN,SVK,2010,4.0,4851.313
BEN,ESP,2000,28.0,3836.723
BEN,ESP,2001,36.0,3836.723
BEN,ESP,2002,20.0,3836.723
BEN,ESP,2003,27.0,3836.723
BEN,ESP,2004,63.0,3836.723
BEN,ESP,2005,59.0,3836.723
BEN,ESP,2006,67.0,3836.723
BEN,ESP,2007,65.0,3836.723
BEN,ESP,2008,50.0,3836.723
BEN,ESP,2009,33.0,3836.723
BEN,ESP,2010,29.0,3836.723
BEN,ESP,2011,34.0,3836.723
BEN,ESP,2012,31.0,3836.723
BEN,ESP,2013,28.0,3836.723
BEN,ESP,2014,30.0,3836.723
BEN,ESP,2015,31.0,3836.723
BEN,ESP,2016,28.0,3836.723
BEN,ESP,2017,30.0,3836.723
BEN,ESP,2018,0.0,3836.723
BEN,SWE,2000,0.0,6038.746
BEN,SWE,2001,0.0,6038.746
BEN,SWE,2002,1.0,6038.746
BEN,SWE,2003,0.0,6038.746
BEN,SWE,2004,2.0,6038.746
BEN,SWE,2005,3.0,6038.746
BEN,SWE,2006,11.0,6038.746
BEN,SWE,2007,7.0,6038.746
BEN,SWE,2008,8.0,6038.746
BEN,SWE,2009,7.0,6038.746
BEN,SWE,2010,13.0,6038.746
BEN,SWE,2011,3.0,6038.746
BEN,SWE,2012,7.0,6038.746
BEN,SWE,2013,3.0,6038.746
BEN,SWE,2014,2.0,6038.746
BEN,SWE,2015,4.0,6038.746
BEN,SWE,2016,6.0,6038.746
BEN,SWE,2017,6.0,6038.746
BEN,SWE,2018,12.0,6038.746
BEN,CHE,2010,31.0,4537.609
BEN,CHE,2011,26.0,4537.609
BEN,CHE,2012,29.0,4537.609
BEN,CHE,2013,40.0,4537.609
BEN,CHE,2014,20.0,4537.609
BEN,CHE,2015,25.0,4537.609
BEN,CHE,2016,37.0,4537.609
BEN,CHE,2017,39.0,4537.609
BEN,CHE,2018,28.0,4537.609
BEN,TUR,2010,3.0,4662.242
BEN,EST,2004,0.0,6195.773
BEN,EST,2005,0.0,6195.773
BEN,EST,2006,0.0,6195.773
BEN,EST,2007,0.0,6195.773
BEN,EST,2008,0.0,6195.773
BEN,EST,2009,0.0,6195.773
BEN,EST,2010,0.0,6195.773
BEN,EST,2011,0.0,6195.773
BEN,EST,2012,0.0,6195.773
BEN,EST,2013,0.0,6195.773
BEN,EST,2014,0.0,6195.773
BEN,EST,2015,0.0,6195.773
BEN,EST,2016,1.0,6195.773
BEN,EST,2017,0.0,6195.773
BEN,EST,2018,1.0,6195.773
BEN,SVN,2007,0.0,4562.909
BEN,SVN,2008,0.0,4562.909
BEN,SVN,2009,0.0,4562.909
BEN,SVN,2010,0.0,4562.909
BEN,SVN,2011,0.0,4562.909
BEN,SVN,2012,0.0,4562.909
BEN,SVN,2013,1.0,4562.909
BEN,SVN,2014,0.0,4562.909
BEN,SVN,2015,0.0,4562.909
BEN,SVN,2016,0.0,4562.909
BEN,SVN,2017,0.0,4562.909
BEN,SVN,2018,0.0,4562.909
BMU,AUT,2014,0.0,6788.318
BMU,AUT,2015,0.0,6788.318
BMU,AUT,2016,0.0,6788.318
BMU,AUT,2017,0.0,6788.318
BMU,AUT,2018,0.0,6788.318
BMU,BEL,2018,1.0,5879.001
BMU,DNK,2013,0.0,6338.39
BMU,DNK,2014,0.0,6338.39
BMU,DNK,2015,0.0,6338.39
BMU,DNK,2016,0.0,6338.39
BMU,DNK,2017,0.0,6338.39
BMU,DNK,2018,0.0,6338.39
BMU,FIN,2000,0.0,6933.864
BMU,FIN,2001,0.0,6933.864
BMU,FIN,2002,0.0,6933.864
BMU,FIN,2003,0.0,6933.864
BMU,FIN,2004,0.0,6933.864
BMU,FIN,2005,0.0,6933.864
BMU,FIN,2006,0.0,6933.864
BMU,FIN,2007,0.0,6933.864
BMU,FIN,2008,0.0,6933.864
BMU,FIN,2009,0.0,6933.864
BMU,FIN,2010,0.0,6933.864
BMU,FIN,2011,0.0,6933.864
BMU,FIN,2012,0.0,6933.864
BMU,FIN,2013,0.0,6933.864
BMU,FIN,2014,0.0,6933.864
BMU,FIN,2015,0.0,6933.864
BMU,FIN,2016,0.0,6933.864
BMU,FIN,2017,0.0,6933.864
BMU,FIN,2018,0.0,6933.864
BMU,FRA,2000,0.0,5764.324
BMU,FRA,2001,0.0,5764.324
BMU,FRA,2002,0.0,5764.324
BMU,FRA,2003,0.0,5764.324
BMU,FRA,2004,0.0,5764.324
BMU,FRA,2005,0.0,5764.324
BMU,FRA,2006,0.0,5764.324
BMU,FRA,2007,0.0,5764.324
BMU,FRA,2008,0.0,5764.324
BMU,FRA,2009,0.0,5764.324
BMU,FRA,2010,0.0,5764.324
BMU,FRA,2011,0.0,5764.324
BMU,FRA,2012,0.0,5764.324
BMU,FRA,2013,0.0,5764.324
BMU,FRA,2014,0.0,5764.324
BMU,FRA,2015,0.0,5764.324
BMU,FRA,2016,0.0,5764.324
BMU,FRA,2017,0.0,5764.324
BMU,HUN,2001,0.0,7003.594
BMU,HUN,2002,0.0,7003.594
BMU,HUN,2003,0.0,7003.594
BMU,HUN,2004,0.0,7003.594
BMU,HUN,2005,0.0,7003.594
BMU,HUN,2006,0.0,7003.594
BMU,HUN,2007,0.0,7003.594
BMU,HUN,2008,0.0,7003.594
BMU,HUN,2009,0.0,7003.594
BMU,HUN,2010,0.0,7003.594
BMU,HUN,2011,0.0,7003.594
BMU,HUN,2012,0.0,7003.594
BMU,HUN,2013,0.0,7003.594
BMU,HUN,2014,0.0,7003.594
BMU,HUN,2015,0.0,7003.594
BMU,HUN,2016,0.0,7003.594
BMU,HUN,2017,0.0,7003.594
BMU,HUN,2018,0.0,7003.594
BMU,ISL,2000,0.0,4597.727
BMU,ISL,2001,0.0,4597.727
BMU,ISL,2002,0.0,4597.727
BMU,ISL,2003,0.0,4597.727
BMU,ISL,2004,0.0,4597.727
BMU,ISL,2005,0.0,4597.727
BMU,ISL,2006,0.0,4597.727
BMU,ISL,2007,0.0,4597.727
BMU,ISL,2008,0.0,4597.727
BMU,ISL,2009,0.0,4597.727
BMU,ISL,2010,0.0,4597.727
BMU,ISL,2011,0.0,4597.727
BMU,ISL,2012,0.0,4597.727
BMU,ISL,2013,0.0,4597.727
BMU,ISL,2014,0.0,4597.727
BMU,ISL,2015,0.0,4597.727
BMU,ISL,2016,0.0,4597.727
BMU,ISL,2017,0.0,4597.727
BMU,ISL,2018,0.0,4597.727
BMU,ITA,2003,0.0,6714.033
BMU,ITA,2004,0.0,6714.033
BMU,ITA,2005,0.0,6714.033
BMU,ITA,2006,0.0,6714.033
BMU,ITA,2007,0.0,6714.033
BMU,ITA,2008,0.0,6714.033
BMU,ITA,2009,0.0,6714.033
BMU,ITA,2010,0.0,6714.033
BMU,ITA,2011,0.0,6714.033
BMU,ITA,2012,0.0,6714.033
BMU,ITA,2013,0.0,6714.033
BMU,ITA,2015,0.0,6714.033
BMU,ITA,2017,0.0,6714.033
BMU,ITA,2018,0.0,6714.033
BMU,LUX,2000,0.0,6026.278
BMU,LUX,2001,0.0,6026.278
BMU,LUX,2002,0.0,6026.278
BMU,LUX,2003,0.0,6026.278
BMU,LUX,2004,0.0,6026.278
BMU,LUX,2005,0.0,6026.278
BMU,LUX,2006,0.0,6026.278
BMU,LUX,2007,0.0,6026.278
BMU,LUX,2008,0.0,6026.278
BMU,LUX,2009,0.0,6026.278
BMU,LUX,2010,0.0,6026.278
BMU,LUX,2011,0.0,6026.278
BMU,LUX,2012,0.0,6026.278
BMU,LUX,2013,0.0,6026.278
BMU,LUX,2014,0.0,6026.278
BMU,LUX,2015,0.0,6026.278
BMU,LUX,2016,0.0,6026.278
BMU,LUX,2017,0.0,6026.278
BMU,LUX,2018,0.0,6026.278
BMU,NOR,2000,0.0,6163.987
BMU,NOR,2001,0.0,6163.987
BMU,NOR,2002,0.0,6163.987
BMU,NOR,2003,0.0,6163.987
BMU,NOR,2004,0.0,6163.987
BMU,NOR,2005,0.0,6163.987
BMU,NOR,2006,0.0,6163.987
BMU,NOR,2007,0.0,6163.987
BMU,NOR,2008,0.0,6163.987
BMU,NOR,2009,0.0,6163.987
BMU,NOR,2010,0.0,6163.987
BMU,NOR,2011,0.0,6163.987
BMU,NOR,2012,0.0,6163.987
BMU,NOR,2013,0.0,6163.987
BMU,NOR,2014,0.0,6163.987
BMU,NOR,2015,0.0,6163.987
BMU,NOR,2016,0.0,6163.987
BMU,NOR,2017,0.0,6163.987
BMU,NOR,2018,0.0,6163.987
BMU,NOR,2019,0.0,6163.987
BMU,POL,2009,0.0,6965.845
BMU,POL,2010,0.0,6965.845
BMU,POL,2011,0.0,6965.845
BMU,POL,2012,0.0,6965.845
BMU,POL,2013,0.0,6965.845
BMU,POL,2014,0.0,6965.845
BMU,POL,2015,0.0,6965.845
BMU,POL,2016,0.0,6965.845
BMU,POL,2017,0.0,6965.845
BMU,POL,2018,0.0,6965.845
BMU,ESP,2000,0.0,5440.475
BMU,ESP,2001,0.0,5440.475
BMU,ESP,2002,0.0,5440.475
BMU,ESP,2003,0.0,5440.475
BMU,ESP,2004,0.0,5440.475
BMU,ESP,2005,0.0,5440.475
BMU,ESP,2006,0.0,5440.475
BMU,ESP,2007,0.0,5440.475
BMU,ESP,2008,0.0,5440.475
BMU,ESP,2009,0.0,5440.475
BMU,ESP,2010,0.0,5440.475
BMU,ESP,2011,0.0,5440.475
BMU,ESP,2012,0.0,5440.475
BMU,ESP,2013,0.0,5440.475
BMU,ESP,2018,0.0,5440.475
BMU,SWE,2002,0.0,6581.55
BMU,SWE,2003,0.0,6581.55
BMU,SWE,2004,0.0,6581.55
BMU,SWE,2005,0.0,6581.55
BMU,SWE,2006,0.0,6581.55
BMU,SWE,2007,0.0,6581.55
BMU,SWE,2008,0.0,6581.55
BMU,SWE,2009,0.0,6581.55
BMU,SWE,2010,0.0,6581.55
BMU,SWE,2011,0.0,6581.55
BMU,SWE,2012,0.0,6581.55
BMU,SWE,2013,0.0,6581.55
BMU,SWE,2014,0.0,6581.55
BMU,SWE,2015,0.0,6581.55
BMU,GBR,2013,1000.0,5558.09
BMU,EST,2008,0.0,6944.348
BMU,EST,2009,0.0,6944.348
BMU,EST,2010,0.0,6944.348
BMU,EST,2011,0.0,6944.348
BMU,EST,2012,0.0,6944.348
BMU,EST,2013,0.0,6944.348
BMU,EST,2014,0.0,6944.348
BMU,EST,2015,0.0,6944.348
BMU,EST,2016,0.0,6944.348
BMU,EST,2017,0.0,6944.348
BMU,EST,2018,0.0,6944.348
BMU,SVN,2007,0.0,6724.255
BMU,SVN,2008,0.0,6724.255
BMU,SVN,2009,0.0,6724.255
BMU,SVN,2010,0.0,6724.255
BMU,SVN,2011,0.0,6724.255
BMU,SVN,2012,0.0,6724.255
BMU,SVN,2013,0.0,6724.255
BMU,SVN,2014,0.0,6724.255
BMU,SVN,2015,0.0,6724.255
BMU,SVN,2016,0.0,6724.255
BMU,SVN,2017,0.0,6724.255
BMU,SVN,2018,0.0,6724.255
BTN,AUT,2000,7.0,6576.896
BTN,AUT,2001,3.0,6576.896
